fips_code,lng,lat
55107,-91.1333376,45.47489408
9015,-71.98737539,41.83006633
13241,-83.40264155,34.88165754
17157,-89.82565532,38.05214985
16027,-116.7092162,43.6251769
40045,-99.75451143,36.21835085
18165,-87.46414164,39.85409324
8083,-108.5964924,37.33893986
25021,-71.20690516,42.1624614
48321,-96.01140809,28.82108792
42117,-77.25438714,41.77283534
47109,-88.56332928,35.17583563
45021,-81.62012099,35.04837373
49007,-110.5891155,39.64773138
51149,-77.22446275,37.18648609
45089,-79.72785637,33.62020834
48371,-102.7234229,30.78076842
19005,-91.37915589,43.28400613
26033,-84.56284345,46.30032406
40151,-98.86351819,36.76674112
40133,-96.61546183,35.1672074
35027,-105.4585461,33.74510826
38057,-101.8317306,47.30905996
35043,-106.8658272,35.68909544
16021,-116.4627525,48.766998
18091,-86.74045399,41.5459356
47019,-82.12769739,36.29228876
45003,-81.63493042,33.544095
56041,-110.5474049,41.28749663
48199,-94.3902703,30.33224472
1033,-87.80463371,34.70085284
4013,-112.4908888,33.34875974
13145,-84.9082899,32.73613817
25001,-70.2898624,41.7232979
40017,-97.98241218,35.54233821
46009,-97.88493814,42.98827986
35055,-105.630976,36.57834262
36067,-76.19460186,43.0061269
37131,-77.39657442,36.41780769
27081,-96.26720134,44.4123209
29510,-90.24484413,38.63654694
29005,-95.42832663,40.430839
16055,-116.7000308,47.6744641
18075,-85.00574703,40.43780769
18123,-86.6380062,38.07971276
18147,-87.00784468,38.01429111
21145,-88.71249008,37.05384925
41003,-123.428743,44.49161157
31131,-96.1350641,40.64856103
51036,-77.06179476,37.35669644
19007,-92.86861174,40.74323979
17019,-88.19947606,40.13984863
53053,-122.1122121,47.02680625
53059,-121.9148915,46.02280969
4003,-109.7510129,31.87959362
5143,-94.21571712,35.97899668
9005,-73.24526767,41.79242134
22125,-91.42038292,30.88038848
25025,-71.07033478,42.33340065
47051,-86.09233522,35.15504791
31127,-95.84990553,40.38784773
29095,-94.34603332,39.00926211
35041,-103.4801987,34.02127232
34019,-74.91261058,40.56697742
13159,-83.68792053,33.31633785
21065,-83.96441737,37.6925357
6013,-121.9281273,37.91933375
35031,-108.2616781,35.58040415
16073,-116.1698327,42.58161924
18177,-85.00991888,39.86440062
18155,-85.03658909,38.82631081
19139,-91.11279575,41.48388139
19191,-91.84475831,43.29085957
47027,-85.5429723,36.55111287
37173,-83.4921876,35.48677176
28087,-88.4432447,33.47293459
31025,-96.14069252,40.90976087
37187,-76.57653423,35.82268131
18125,-87.2323432,38.39848154
13015,-84.84068937,34.23786814
48387,-95.04966416,33.62099176
24005,-76.63603021,39.4596552
24015,-75.94133759,39.57067423
37079,-77.67650726,35.48563343
18061,-86.11124563,38.19522174
23013,-69.15278458,44.12441708
38099,-97.72134503,48.36930301
1063,-87.95276818,32.853304
53067,-122.8330654,46.92672896
38059,-101.2808428,46.71620349
47065,-85.1644476,35.18133492
47143,-84.92418399,35.60911854
24019,-76.02355952,38.46896686
48039,-95.45158629,29.18949785
35013,-106.8330858,32.35265229
12093,-80.88873614,27.3866315
8043,-105.4399703,38.47306423
55123,-90.83463661,43.59402052
38015,-100.4687948,46.97733689
13163,-82.41823729,33.05432827
13289,-83.42729345,32.66724559
22003,-92.82796914,30.65238675
20065,-99.88334471,39.34986711
16001,-116.241035,43.45084054
17159,-88.08560224,38.71228739
28073,-89.50870961,31.20573333
6085,-121.6951016,37.23169965
51107,-77.63575211,39.09048044
46023,-98.58785039,43.20792726
37139,-76.28360001,36.29472462
39087,-82.53675197,38.59849502
1073,-86.89657084,33.5543433
37067,-80.25626566,36.13057844
45063,-81.27229853,33.90217281
21167,-84.87436107,37.81116654
10001,-75.56844621,39.08639126
55049,-90.13523894,43.00020828
31041,-99.72614484,41.39416503
24027,-76.93099926,39.25078653
24029,-76.0404081,39.25416924
24031,-77.20428439,39.13634899
37091,-76.98162611,36.35892018
35023,-108.7148057,31.91398466
36003,-78.02730689,42.25731952
28059,-88.6353787,30.53467952
37061,-77.93295681,34.93627171
31071,-98.99111827,41.91428955
13121,-84.46714878,33.79038574
20141,-98.76753828,39.3503437
16053,-114.2642648,42.68974614
54001,-80.00360456,39.13281051
47075,-89.28418692,35.58313405
38065,-101.3403504,47.115508
6111,-119.0848457,34.45474678
6095,-121.9331593,38.27025048
45077,-82.72522047,34.88795956
45087,-81.61926683,34.68978386
45083,-81.99110742,34.93148726
56033,-106.8799546,44.79068012
56013,-108.6304217,43.04055711
27115,-92.74140502,46.12071071
30023,-113.0672423,46.06059035
30093,-112.6566556,45.90234114
29031,-89.68444987,37.38402006
25013,-72.63119338,42.13509064
21079,-84.53826255,37.63999075
25023,-70.81296132,41.95331777
45013,-80.73004378,32.3853684
45053,-81.03177638,32.43633197
27045,-92.08990525,43.6739576
49011,-112.1116607,40.99072955
49057,-111.9127797,41.27005573
37051,-78.82718356,35.04887721
5103,-92.88191217,33.59337533
10003,-75.64791441,39.58150592
13077,-84.76342787,33.35346702
17027,-89.4229686,38.60632268
48161,-96.14897872,31.7044343
13233,-85.18805562,34.00190077
31031,-101.1185272,42.54499866
24003,-76.60335105,39.0057724
46135,-97.39494039,43.00895493
37087,-82.98251028,35.55576195
21161,-83.82396293,38.59510651
49049,-111.670284,40.11980262
26105,-86.25017381,43.99535369
9007,-72.5354823,41.46358412
37197,-80.66532457,36.1604416
10005,-75.38998106,38.66089142
37089,-82.48021492,35.33655768
13157,-83.56602206,34.1338612
37161,-81.92041527,35.4018617
16063,-114.1383193,43.00232711
51141,-80.28481637,36.67809987
31089,-98.78376243,42.45557846
42067,-77.40277415,40.5308105
18089,-87.38221633,41.41685156
42071,-76.24786695,40.04261494
45019,-79.95226654,32.83417041
48015,-96.27800561,29.88707804
37193,-81.16305367,36.20617699
6093,-122.5405164,41.59272613
27025,-92.90829767,45.5024111
26121,-86.1519783,43.2913812
17075,-87.82452537,40.74732578
6087,-122.0017742,37.0561908
13141,-83.00098883,33.27020552
48271,-100.4179055,29.35014052
16019,-111.6147928,43.38792191
29107,-93.7855705,39.06555761
22117,-90.04035989,30.85339081
42027,-77.81986792,40.91933775
47073,-82.94554982,36.4410474
42029,-75.74843926,39.97329798
45033,-79.37858369,34.39138915
42031,-79.42093979,41.19261355
45039,-81.12125577,34.39533447
21183,-86.84842961,37.47818665
5125,-92.67655329,34.64661779
48273,-97.72430027,27.43132443
6115,-121.3508296,39.26930746
20091,-94.82256945,38.88370015
13013,-83.71288108,33.99268452
16031,-113.6013217,42.28381567
51147,-78.44090565,37.22409267
38029,-100.2386194,46.28495441
42093,-76.65904667,41.02752391
42095,-75.30735363,40.75446063
47089,-83.44652522,36.0513409
49021,-113.2894426,37.85935379
30009,-109.0283184,45.22736746
44003,-71.59305645,41.6720081
27053,-93.47715121,45.00479678
47165,-86.46074089,36.46938867
17065,-88.53883373,38.08163641
17099,-88.88623869,41.34406943
48277,-95.57108168,33.6672152
51077,-81.22507847,36.65661781
12071,-81.84068841,26.57801557
24033,-76.84739072,38.8299677
32011,-116.2694709,39.98327398
34007,-74.96012063,39.80401748
50001,-73.14089327,44.03090072
49005,-111.743741,41.72255404
48245,-94.16307113,29.88337578
48351,-93.74533244,30.78564527
13245,-82.07386121,33.35950332
40055,-99.56059648,34.93429868
12031,-81.67063889,30.33214142
39093,-82.1511144,41.29557931
36013,-79.36664149,42.22817594
29011,-94.34736796,37.50205562
48045,-101.2084947,34.53026962
29069,-90.09071406,36.2722822
37171,-80.68725838,36.41459623
42043,-76.77925448,40.41555232
30039,-113.4401981,46.40415824
31033,-102.9949509,41.21970871
48255,-97.85944813,28.90564205
56001,-105.7236684,41.65453797
56007,-106.9303916,41.69413999
56021,-104.6892193,41.30709358
51011,-78.81172877,37.37242345
30037,-109.1749672,46.38114583
56005,-105.5484733,44.24806602
26151,-82.82063341,43.4237632
1117,-86.66137476,33.26405258
17091,-87.86189197,41.13747976
18163,-87.58559945,38.02551429
39049,-83.0091231,39.96927249
29021,-94.80618288,39.65989328
29165,-94.77380125,39.38073683
39061,-84.54309843,39.19557749
30021,-104.899515,47.26636057
27167,-96.46820682,46.35705832
38051,-99.4414601,46.11180534
35017,-108.3823282,32.73885662
47161,-87.83755715,36.50150068
48035,-97.63435711,31.90035901
51033,-77.34662195,38.02701807
56009,-105.5077277,42.9722826
27075,-91.44445826,47.64037177
8091,-107.7693048,38.15498465
49015,-110.7004925,38.99637448
48029,-98.52016013,29.44911665
36047,-73.93708255,40.63562226
26041,-86.92347486,45.91736311
5029,-92.70098811,35.26227905
45059,-82.00535135,34.48372258
55109,-92.4529513,45.03345626
8107,-106.9915083,40.48549841
16023,-113.1719663,43.72266581
5145,-91.74548804,35.25612459
49027,-113.1003083,39.07403971
12121,-82.99147597,30.19562156
48027,-97.47823134,31.03762665
12123,-83.60328684,30.04712958
51101,-77.08804071,37.70635361
48147,-96.10669521,33.59387579
35005,-104.4668372,33.36323485
48155,-99.77794293,33.97478308
26089,-85.81220561,44.93943424
45075,-80.80086358,33.43921301
56039,-110.5896979,43.93456366
40107,-96.3228392,35.46544123
48409,-97.51888305,28.00978811
6043,-119.9053183,37.58143472
35009,-103.3468992,34.57414777
53065,-117.8550713,48.39899156
55009,-88.00366602,44.452501
37023,-81.70505869,35.74914733
27097,-94.26690418,46.01207437
51177,-77.65615344,38.18453467
26103,-87.64138782,46.43139896
48167,-94.95985195,29.3895025
24041,-76.10341962,38.77026257
47139,-84.52298798,35.11993556
42057,-78.11276349,39.92545432
37159,-80.52501519,35.64030608
37117,-77.10604281,35.84087616
27171,-93.96334763,45.1738141
13293,-84.29964447,32.88096475
31155,-96.63733984,41.22629371
49029,-111.5734451,41.08889094
50003,-73.09291531,43.03531126
37027,-81.5469666,35.95288519
42119,-77.06213019,40.9633376
5055,-90.55895377,36.11773282
36083,-73.50952678,42.71103722
37045,-81.55570623,35.33410942
20149,-96.34276557,39.37903349
24045,-75.62218411,38.37287229
23023,-69.85358192,43.95888365
48089,-96.52613796,29.62080587
6023,-123.8755258,40.69940115
37119,-80.83268027,35.24675454
13297,-83.73367264,33.78121226
48275,-99.74139253,33.60611596
53017,-119.6917069,47.73589576
38097,-97.16169937,47.45400419
6021,-122.3921982,39.59788378
5057,-93.66809039,33.73564268
42123,-79.2740453,41.81377056
31023,-97.13156172,41.22599383
34039,-74.30721513,40.65928966
48097,-97.21276751,33.63940669
48105,-101.4121116,30.72293884
48109,-104.5179143,31.44657839
17139,-88.61929657,39.64136794
19059,-95.15099401,43.37782493
23007,-70.44421037,44.97424486
30007,-111.4961534,46.33259261
48363,-98.31319001,32.75310985
31027,-97.25275919,42.59931244
29161,-91.79238502,37.87731447
42003,-79.9817588,40.46880438
6027,-117.4113187,36.51173415
5119,-92.31191414,34.76993891
6011,-122.2363987,39.17719198
42129,-79.46732917,40.31090839
31055,-96.15494428,41.29533784
20107,-94.84299061,38.21238797
26043,-87.87011459,46.00907005
6065,-115.9939021,33.74329781
41063,-117.1810198,45.57979758
37141,-77.90598182,34.52447523
29163,-91.17165493,39.34397231
48217,-97.13216715,31.99059876
37129,-77.88474375,34.2322858
24039,-75.75887041,38.11381821
21125,-84.1176508,37.11047425
47159,-85.95654414,36.25023609
20125,-95.74280727,37.19252895
55079,-87.96698811,43.00700658
36117,-77.02965084,43.15652579
34005,-74.6680045,39.87782133
6001,-121.888612,37.64642367
47105,-84.31125324,35.73514674
46103,-102.8239659,44.00397449
26071,-88.53028044,46.20865908
27023,-95.56698141,45.0223965
37053,-76.00390334,36.40311519
29143,-89.65190483,36.59439853
30003,-107.4892228,45.42332459
45091,-81.18407852,34.9746458
45065,-82.30961363,33.89941841
35003,-108.4054839,33.91502948
40021,-94.99948708,35.90664273
45081,-81.72732002,34.00631213
37123,-79.90576665,35.3323375
36039,-74.12279549,42.27638026
45073,-83.06576373,34.75329772
48377,-104.2408125,29.99962168
34041,-74.99647914,40.85746195
31065,-99.91249504,40.17646227
40007,-100.4765456,36.74966893
42005,-79.46505466,40.81298372
18073,-87.11611118,41.02296853
13095,-84.21604918,31.53329476
21199,-84.57709045,37.10380837
23019,-68.64952115,45.40038149
29175,-92.49714212,39.44009232
40013,-96.26246372,33.96278604
36115,-73.430748,43.31320642
49051,-111.169609,40.33064897
27163,-92.88374367,45.03911139
5147,-91.24302721,35.18620495
13269,-84.25102911,32.55610793
13067,-84.57652963,33.94183776
8101,-104.5124892,38.17377693
18077,-85.43830308,38.78558559
18149,-86.6477887,41.28077022
27027,-96.49066248,46.89214202
20113,-97.64761598,38.39187087
16067,-113.6374976,42.85441649
40089,-94.77145458,34.1162239
39105,-82.02295352,39.08233336
5017,-91.29365079,33.2673446
5063,-91.56991638,35.74143554
48427,-98.73826312,26.56223662
54037,-77.86242458,39.30849565
51035,-80.73317673,36.73130704
53051,-117.2738324,48.53235595
36033,-74.30395769,44.59274379
36051,-77.77517835,42.72855751
48249,-98.08997801,27.73123346
54099,-82.42685819,38.14585251
6045,-123.3914743,39.44027921
22101,-91.44469375,29.70500764
45031,-79.95766082,34.33234414
45079,-80.90384361,34.02226754
41071,-123.3078799,45.23269019
48299,-98.68429358,30.70581617
51061,-77.80950815,38.7387071
48309,-97.20199931,31.5524976
53037,-120.679712,47.12448572
54057,-78.94327353,39.41464251
1039,-86.45142629,31.24861005
6059,-117.760976,33.70311134
9003,-72.73301048,41.80669859
40075,-98.98054865,34.91625162
18055,-86.96223202,39.03630547
5093,-90.05430077,35.76420127
12039,-84.61383904,30.57930999
12133,-85.66575949,30.61054912
30085,-105.0162772,48.29447097
20021,-94.84624572,37.16921917
24047,-75.33389427,38.212837
25007,-70.65382633,41.39790643
45069,-79.67845191,34.60180925
40059,-99.66696611,36.78871253
9013,-72.33642171,41.85510643
48415,-100.9162656,32.74614567
53043,-118.4186556,47.57605403
51075,-77.91594304,37.72200089
41009,-123.0888664,45.94376691
12127,-81.18197434,29.05852431
12131,-86.17009489,30.64341925
47059,-82.84564638,36.17587226
37143,-76.4395049,36.20508496
35059,-103.4710696,36.48166105
32003,-115.0146087,36.21511541
1083,-86.98207203,34.81013487
8075,-103.1101132,40.72463929
12009,-80.73218698,28.29324349
45045,-82.37063974,34.89387815
13087,-84.5795682,30.87807864
13205,-84.19466894,31.22513235
28021,-90.91182829,31.9736924
8051,-107.0316959,38.66684745
23025,-69.95882156,45.51360259
6051,-118.8872447,37.93940061
50019,-72.24360335,44.82900254
28047,-89.11140872,30.50439082
54067,-80.79999513,38.2918799
54079,-81.90915525,38.5085024
53033,-121.8063614,47.49034831
48361,-93.89437408,30.12099964
51193,-76.80178124,38.11166934
51005,-80.00761323,37.78778327
49053,-113.5045338,37.28047916
38093,-98.95894925,46.97927215
34013,-74.24718209,40.78746195
35049,-105.9759986,35.50670942
13033,-82.00066679,33.0611801
47155,-83.52376973,35.78475751
1017,-85.39168915,32.91366622
51001,-75.63628772,37.76647217
48289,-95.9957025,31.29628413
17113,-88.84769482,40.49061752
13031,-81.74304725,32.39689006
32001,-118.3362581,39.58048345
40101,-95.37949187,35.61612948
40047,-97.78263254,36.3791609
13165,-81.96350449,32.79247176
17143,-89.75986508,40.78797055
37101,-78.36537336,35.51761602
19181,-93.56121354,41.33431116
6107,-118.8004216,36.22081997
6075,-122.4396708,37.75668116
8077,-108.4664844,39.01825229
6039,-119.7624357,37.21825802
36103,-72.84423227,40.87024178
27071,-93.78362729,48.24510754
51019,-79.52391814,37.31502696
50023,-72.61502314,44.27309445
51047,-77.95541958,38.48620048
48043,-103.2522656,29.81174561
6063,-120.8382348,40.00422172
13103,-81.34134143,32.3672031
28027,-90.60273114,34.22906962
19111,-91.47949968,40.64219925
55051,-90.24265966,46.26247657
51085,-77.49131526,37.76033617
39167,-81.49547648,39.45557887
53077,-120.7387387,46.45687521
16013,-113.980642,43.41242641
48479,-99.33173804,27.76103224
48095,-99.86428507,31.32686635
1019,-85.60387066,34.17588713
8021,-106.1911108,37.20059578
19053,-93.78630885,40.73762219
21091,-86.77804483,37.84153525
51069,-78.26241473,39.2045848
5041,-91.2539449,33.83346926
51195,-82.62118772,36.97556152
55013,-92.36769812,45.86286431
24017,-76.9921999,38.50706766
41059,-118.736681,45.59148273
28151,-90.94787195,33.28374517
8117,-106.1163363,39.63420352
36031,-73.77248171,44.11702035
55043,-90.70630534,42.86757481
41029,-122.728377,42.43216537
38001,-102.5285391,46.09690164
46019,-103.507491,44.905694
47163,-82.30419555,36.51291546
50017,-72.37674987,44.00552167
53005,-119.5113335,46.23976031
40131,-95.60476511,36.37196654
51145,-77.915315,37.55029696
51760,-77.47493293,37.53041663
53025,-119.4513964,47.20582642
53041,-122.3933441,46.57770709
48347,-94.61593169,31.6162358
36099,-76.82362358,42.78068586
39161,-84.58607604,40.8555416
12097,-81.14924253,28.06245875
51073,-76.54142204,37.41403941
13059,-83.36755873,33.95097841
51083,-78.93659955,36.76689258
13061,-84.97811756,31.62573219
48407,-95.1671992,30.57936685
6067,-121.3445212,38.44881725
1125,-87.52558359,33.28952146
45055,-80.5903514,34.33859234
20161,-96.7350396,39.29629774
16011,-112.3976535,43.21643996
31021,-96.32857388,41.85154682
55001,-89.77038616,43.96955395
4019,-111.7896381,32.09723099
23021,-69.28442666,45.83789196
34009,-74.80053334,39.14901203
48469,-96.97135956,28.7960712
48293,-96.58095444,31.5454767
48121,-97.11685878,33.20528167
19149,-96.21424951,42.73735704
13073,-82.26371951,33.54404762
8115,-102.3519638,40.87598057
19157,-92.53097077,41.68657418
54053,-82.02651429,38.7698088
37075,-83.83311406,35.35024285
1131,-87.30786547,31.98928301
42051,-79.64746996,39.91984935
20201,-97.08751558,39.78417855
55031,-91.91618868,46.43292074
6097,-122.8872965,38.52842052
51041,-77.58654268,37.37880418
51139,-78.48428212,38.61983485
48401,-94.76183346,32.10819843
51161,-80.067514,37.26938285
48357,-100.8158413,36.27830534
8085,-108.2688129,38.4024194
12105,-81.69711072,27.94872638
13099,-84.90423978,31.32317406
51155,-80.71348404,37.0632927
54073,-81.1606194,39.37099538
1129,-88.20819419,31.40759248
51171,-78.57113544,38.85827071
48215,-98.18144326,26.39667226
19043,-91.34106377,42.84452651
27157,-92.23023021,44.28428259
37167,-80.25088954,35.31173842
8123,-104.3930144,40.55487277
48447,-99.21226795,33.17751417
39153,-81.53219101,41.12587569
48451,-100.4624522,31.40455473
13147,-82.96402556,34.35058893
48453,-97.78169164,30.33471479
29045,-91.73823977,40.41027674
29197,-92.5207783,40.47023216
54107,-81.51490057,39.21127634
51175,-77.10566044,36.72019409
29013,-94.34015625,38.25742352
22047,-91.3485086,30.25819586
19061,-90.88262627,42.46858503
19189,-93.73407175,43.3775066
12085,-80.43133534,27.07737178
13027,-83.57966245,30.84191162
13127,-81.53985797,31.23071711
5013,-92.50253376,33.55786388
13153,-83.66625831,32.45919716
39175,-83.3042663,40.84236699
48465,-101.1521556,29.89249412
12057,-82.30867294,27.92948052
39051,-84.12943991,41.60183312
12023,-82.62162029,30.22445638
24023,-79.27376451,39.52849306
39155,-80.76110735,41.31734436
12001,-82.35823348,29.67497355
5083,-93.71630518,35.21550403
48485,-98.7035838,33.98806865
13207,-83.91905929,33.0139317
39059,-81.49400106,40.05191963
13221,-83.08144741,33.88064398
39017,-84.57607723,39.43897921
12086,-80.55914415,25.61511557
48503,-98.68790885,33.17659707
13319,-83.17090856,32.80234579
50005,-72.10243367,44.46487758
54023,-79.19584305,39.10496268
54093,-79.56567428,39.11375036
55101,-88.06111861,42.74731284
35039,-106.6929637,36.50984697
36059,-73.58622623,40.73761782
36075,-76.14177407,43.42718293
9011,-72.10232387,41.48708483
13259,-84.83395276,32.07839601
19195,-93.26085274,43.37747964
20131,-96.01393095,39.78343169
48505,-99.16858655,27.00076857
39035,-81.6587538,41.42426021
48239,-96.5775562,28.95369067
37073,-76.70046305,36.44475497
6113,-121.9015118,38.68648941
36079,-73.74940843,41.42650368
31173,-96.54400362,42.15819496
48491,-97.60120361,30.64812769
35001,-106.6705759,35.05121905
19127,-92.9990819,42.03586837
19131,-92.78887576,43.35639379
17057,-90.20749434,40.47248529
36063,-78.7453209,43.20013175
1101,-86.20787706,32.22089414
50007,-73.08101275,44.46109238
24021,-77.3978074,39.4720692
26029,-85.12921505,45.30562797
55011,-91.75475095,44.38005523
36089,-75.06907698,44.49647794
6055,-122.3306328,38.5065458
5089,-92.68397295,36.26842934
16029,-111.5621762,42.77049766
13271,-82.93880265,31.92997221
12047,-82.94763284,30.49612932
45041,-79.70224581,34.02447241
32029,-119.5289865,39.44660847
41005,-122.2205544,45.18820387
37125,-79.48151986,35.31080558
40049,-97.30937006,34.7044021
5015,-93.53832319,36.34107901
29123,-90.34465099,37.47823462
25009,-70.9515844,42.67174524
48057,-96.60474134,28.50349599
46011,-96.79064836,44.36981684
8031,-104.8760248,39.76129114
34027,-74.54440839,40.86163004
22071,-89.92833674,30.06918821
41051,-122.4157429,45.54693681
37019,-78.23791614,34.07037851
37083,-77.65158415,36.25737352
27143,-94.23165958,44.5793954
27061,-93.63162349,47.50907819
21207,-85.05838705,36.99115809
29029,-92.76600464,38.02703414
26065,-84.37346607,42.59737278
45029,-80.66691164,32.86353032
45043,-79.33242281,33.43337482
37033,-79.33355984,36.39327555
37049,-77.09255683,35.12343918
40113,-96.3983805,36.62910128
22073,-92.15486108,32.47822702
8005,-104.3385011,39.649919
30047,-114.0894823,47.64593461
48475,-103.1024815,31.50920785
30087,-106.7307531,46.22979285
13211,-83.49227858,33.5909479
42101,-75.13324284,40.00806441
47115,-85.62192494,35.1294263
26031,-84.50065611,45.44701265
21127,-82.73464321,38.06766833
27099,-92.75235164,43.67138759
27065,-93.29290464,45.94534057
31145,-100.477247,40.17604429
26069,-83.63669002,44.35578542
31043,-96.56465437,42.39108493
40139,-101.4901113,36.74789073
31169,-97.59506372,40.17621044
31051,-96.86826909,42.49349461
36085,-74.15390987,40.58183643
34003,-74.07441147,40.96008351
48487,-99.24098891,34.08084256
36011,-76.55468471,42.91811235
8089,-103.7166632,37.90245342
48261,-97.69810806,26.92975017
40135,-94.75507825,35.49549888
26063,-83.03116796,43.83293286
37145,-78.9715773,36.38999755
17183,-87.73292603,40.18371674
48181,-96.67774905,33.62702927
8099,-102.3932762,37.95519022
49041,-111.8045988,38.74769427
51007,-77.9752747,37.33550025
48395,-96.51322902,31.02665136
40119,-96.97542338,36.07716359
29201,-89.56865798,37.05301351
29171,-93.01666575,40.47877624
34017,-74.07753388,40.73476975
13305,-81.91710568,31.55172562
8093,-105.7172304,39.11969049
48417,-99.35401337,32.73587756
48257,-96.2877972,32.59905385
48315,-94.3574341,32.79813996
5007,-94.25598718,36.33873798
34029,-74.28147189,39.88494891
1001,-86.64289976,32.53514228
26007,-83.62606894,45.03457851
48207,-99.73037359,33.17823584
16083,-114.6681729,42.35608428
16041,-111.8131009,42.18121994
6029,-118.72959,35.34292819
51181,-76.90027517,37.10963661
51191,-81.95959909,36.72455999
49047,-109.517996,40.12501568
48183,-94.81675582,32.4801034
37043,-83.75018218,35.05771746
5033,-94.24296995,35.588841
5047,-93.89070916,35.51229968
36077,-75.03243898,42.63374775
42089,-75.33930212,41.05812363
48459,-94.94114818,32.73670474
26163,-83.28221321,42.28172038
26099,-82.93255517,42.69584067
20165,-99.30863983,38.52275276
17089,-88.42861217,41.93895003
18167,-87.38969715,39.43073114
19155,-95.54290277,41.33661346
21111,-85.65772828,38.18834895
21023,-84.08972896,38.68873502
37147,-77.37489067,35.59325583
39011,-84.22168058,40.56085701
40143,-95.94143178,36.12121947
29179,-90.96899002,37.36244864
22001,-92.41163568,30.29064732
31073,-99.83020279,40.51481965
22097,-92.00579532,30.59908084
36071,-74.30558896,41.40198158
36001,-73.97341306,42.59987237
47103,-86.58840969,35.14053022
38019,-98.46469965,48.77240346
38011,-103.5205091,46.1127569
16017,-116.6009928,48.2996896
16035,-115.656021,46.67349275
17125,-89.91665526,40.23934407
28089,-90.03327096,32.63533895
17025,-88.49033998,38.75410733
21211,-85.19489586,38.21556092
17021,-89.27760111,39.54582799
13303,-82.79573433,32.96958544
31067,-96.68942195,40.26183622
17073,-90.13161776,41.35314875
25003,-73.2062907,42.37045737
48313,-95.92738963,30.96540306
48041,-96.30208322,30.66074221
51187,-78.20860922,38.90870136
38053,-103.3954265,47.74027674
20045,-95.29263542,38.88451412
20177,-95.75652721,39.04138192
18033,-84.99898798,41.39806132
22019,-93.35798129,30.22942198
55083,-88.26895246,45.02616558
37065,-77.59635385,35.91303781
13051,-81.13247732,32.00445256
12061,-80.60559316,27.69396994
16065,-111.6592182,43.78411982
51053,-77.63238876,37.07597757
6101,-121.6946189,39.03464654
20181,-101.7197684,39.35147377
17133,-90.17743157,38.27853951
13043,-82.07387018,32.40345007
8097,-106.9159345,39.21732141
51009,-79.14517223,37.60543548
40069,-96.66080537,34.31652004
48339,-95.50331613,30.30019889
40099,-97.06798798,34.48236468
40121,-95.74895216,34.92386502
18109,-86.44647098,39.48166964
29019,-92.30983436,38.99091068
37179,-80.53061478,34.98836835
6073,-116.7353982,33.03386576
18039,-85.85885682,41.59771704
48383,-101.5232659,31.36607041
48177,-97.49248742,29.45652075
48247,-98.69730012,27.04354651
17149,-90.88665915,39.62260409
48091,-98.2785174,29.80840142
48439,-97.29099289,32.77145377
26139,-85.9964531,42.95990607
46117,-100.7360867,44.41245198
39101,-83.1598587,40.58744702
19051,-92.41006563,40.74775139
13285,-85.02873581,33.03346388
6041,-122.7234103,38.07351203
8087,-103.8102221,40.26279879
38077,-96.94827807,46.26461801
13039,-81.67060271,30.93041791
33017,-71.02927319,43.29717653
36019,-73.67828248,44.74606721
30083,-104.5616375,47.78794828
39095,-83.65545282,41.62064794
45011,-81.43543848,33.26610854
45057,-80.7054154,34.68642517
47095,-89.49340328,36.33529914
19161,-95.10547892,42.38624071
48355,-97.61091925,27.72543779
6009,-120.554132,38.20478056
53031,-123.5935915,47.7490129
8015,-106.1940269,38.74728839
6033,-122.7532352,39.0996887
37165,-79.48032175,34.84114162
32019,-119.1886954,39.01991047
42073,-80.33434051,40.99133874
42039,-80.10676906,41.68442887
41045,-117.6231067,43.19355699
47183,-88.71817942,36.29822836
42015,-76.515651,41.78867556
41001,-117.6755473,44.70919815
8109,-106.2809773,38.08034572
8055,-104.9607082,37.68484082
13001,-82.28874491,31.749434
36107,-76.3061895,42.17034639
30053,-115.4051151,48.54246989
45001,-82.45872709,34.22269468
31105,-103.7149939,41.19760039
35037,-103.5493944,35.10459783
23031,-70.7143165,43.47829059
50025,-72.71377523,42.99053464
53057,-121.7319234,48.47967845
1045,-85.611081,31.43204363
53015,-122.6802732,46.19321499
51800,-76.63944938,36.69549937
45023,-81.15923162,34.69173842
12095,-81.32311592,28.51429239
36045,-75.93125006,44.04796973
32033,-114.9015438,39.44238145
34001,-74.66040811,39.47790545
42017,-75.10684724,40.33694355
30059,-110.8856024,46.59797522
37037,-79.25545829,35.70266277
37097,-80.87332588,35.8068797
42061,-77.98140696,40.41688617
37017,-78.56283195,34.61418037
30013,-111.3474099,47.30823753
51091,-79.56866954,38.36239367
51810,-76.04367462,36.73349545
51165,-78.87581609,38.51221007
28149,-90.8514399,32.35637859
55063,-91.11543876,43.9066398
17119,-89.90510951,38.83016798
19143,-95.62422758,43.37868127
19057,-91.18142629,40.92294179
29033,-93.50521161,39.42694823
19153,-93.57365396,41.68547042
16077,-112.8410539,42.69368252
17081,-88.92397205,38.30019275
21143,-88.0827506,37.01910678
55105,-89.0712802,42.67118649
55061,-87.61509441,44.51638089
37183,-78.65050164,35.78982367
45071,-81.59990705,34.28974754
33013,-71.68059329,43.2975734
8049,-106.1184564,40.10246658
6007,-121.6008508,39.66681952
13071,-83.76886209,31.18832547
13199,-84.68849214,33.04118311
20209,-94.76482929,39.11438143
22051,-90.11275154,29.74131251
